RESULT ivfpq_local omp_inter t=1 recall=0.95970 latency_us=1013.63090 nprobe=4,p=1000
RESULT ivfpq_local pthread_static_inter t=1 recall=0.95970 latency_us=1016.74201 nprobe=4,p=1000
RESULT ivfpq_local pthread_dynamic_inter t=1 recall=0.95970 latency_us=1017.38239 nprobe=4,p=1000
RESULT ivfpq_local pthread_pool_inter t=1 recall=0.95970 latency_us=1020.04210 nprobe=4,p=1000
RESULT ivfpq_local omp_intra t=1 recall=0.95970 latency_us=1147.18513 nprobe=4,p=1000
RESULT ivfpq_local pthread_static_intra t=1 recall=0.95970 latency_us=1192.16182 nprobe=4,p=1000
RESULT ivfpq_local pthread_dynamic_intra t=1 recall=0.95970 latency_us=1198.64852 nprobe=4,p=1000
RESULT ivfpq_local pthread_pool_intra t=1 recall=0.95970 latency_us=2178.99340 nprobe=4,p=1000
RESULT ivfpq_local simd_serial t=2 recall=0.95970 latency_us=1008.68547 nprobe=4,p=1000
RESULT ivfpq_local omp_inter t=2 recall=0.95970 latency_us=518.03103 nprobe=4,p=1000
RESULT ivfpq_local pthread_static_inter t=2 recall=0.95970 latency_us=518.08753 nprobe=4,p=1000
RESULT ivfpq_local pthread_dynamic_inter t=2 recall=0.95970 latency_us=507.04299 nprobe=4,p=1000
RESULT ivfpq_local pthread_pool_inter t=2 recall=0.95970 latency_us=511.23721 nprobe=4,p=1000
RESULT ivfpq_local omp_intra t=2 recall=0.95970 latency_us=1423.99377 nprobe=4,p=1000
RESULT ivfpq_local pthread_static_intra t=2 recall=0.95970 latency_us=1134.07704 nprobe=4,p=1000
RESULT ivfpq_local pthread_dynamic_intra t=2 recall=0.95970 latency_us=1138.82339 nprobe=4,p=1000
RESULT ivfpq_local pthread_pool_intra t=2 recall=0.95970 latency_us=1920.71411 nprobe=4,p=1000
RESULT ivfpq_local simd_serial t=4 recall=0.95970 latency_us=1032.79116 nprobe=4,p=1000
RESULT ivfpq_local omp_inter t=4 recall=0.95970 latency_us=284.40661 nprobe=4,p=1000
RESULT ivfpq_local pthread_static_inter t=4 recall=0.95970 latency_us=275.43158 nprobe=4,p=1000
RESULT ivfpq_local pthread_dynamic_inter t=4 recall=0.95970 latency_us=268.61147 nprobe=4,p=1000
RESULT ivfpq_local pthread_pool_inter t=4 recall=0.95970 latency_us=273.54002 nprobe=4,p=1000
RESULT ivfpq_local omp_intra t=4 recall=0.95970 latency_us=1933.22038 nprobe=4,p=1000
RESULT ivfpq_local pthread_static_intra t=4 recall=0.95970 latency_us=1348.09061 nprobe=4,p=1000
RESULT ivfpq_local pthread_dynamic_intra t=4 recall=0.95970 latency_us=1308.85848 nprobe=4,p=1000
RESULT ivfpq_local pthread_pool_intra t=4 recall=0.95970 latency_us=1895.11123 nprobe=4,p=1000
RESULT ivfpq_local simd_serial t=8 recall=0.95970 latency_us=1013.23807 nprobe=4,p=1000
RESULT ivfpq_local omp_inter t=8 recall=0.95970 latency_us=139.88857 nprobe=4,p=1000
RESULT ivfpq_local pthread_static_inter t=8 recall=0.95970 latency_us=137.63792 nprobe=4,p=1000
RESULT ivfpq_local pthread_dynamic_inter t=8 recall=0.95970 latency_us=134.48138 nprobe=4,p=1000
RESULT ivfpq_local pthread_pool_inter t=8 recall=0.95970 latency_us=135.35303 nprobe=4,p=1000
RESULT ivfpq_local omp_intra t=8 recall=0.95970 latency_us=1503.56772 nprobe=4,p=1000
RESULT ivfpq_local pthread_static_intra t=8 recall=0.95970 latency_us=1621.04749 nprobe=4,p=1000
RESULT ivfpq_local pthread_dynamic_intra t=8 recall=0.95970 latency_us=1516.81301 nprobe=4,p=1000
RESULT ivfpq_local pthread_pool_intra t=8 recall=0.95970 latency_us=2708.63475 nprobe=4,p=1000
RESULT ivfpq_local simd_serial t=16 recall=0.95970 latency_us=1022.07859 nprobe=4,p=1000
RESULT ivfpq_local omp_inter t=16 recall=0.95970 latency_us=141.08277 nprobe=4,p=1000
RESULT ivfpq_local pthread_static_inter t=16 recall=0.95970 latency_us=138.57736 nprobe=4,p=1000
RESULT ivfpq_local pthread_dynamic_inter t=16 recall=0.95970 latency_us=136.62528 nprobe=4,p=1000
RESULT ivfpq_local pthread_pool_inter t=16 recall=0.95970 latency_us=137.66454 nprobe=4,p=1000
RESULT ivfpq_local omp_intra t=16 recall=0.95970 latency_us=1629.64177 nprobe=4,p=1000
RESULT ivfpq_local pthread_static_intra t=16 recall=0.95970 latency_us=2113.44858 nprobe=4,p=1000
RESULT ivfpq_local pthread_dynamic_intra t=16 recall=0.95970 latency_us=2113.38857 nprobe=4,p=1000
RESULT ivfpq_local pthread_pool_intra t=16 recall=0.95970 latency_us=3275.84961 nprobe=4,p=1000
RESULT hnsw baseline t=1 recall=0.96865 latency_us=357.80678 ef=50
RESULT hnsw multi_entry_omp t=1 recall=0.96825 latency_us=390.36246 ef=50
RESULT hnsw multi_entry_static t=1 recall=0.96825 latency_us=439.75840 ef=50
RESULT hnsw multi_entry_dynamic t=1 recall=0.96825 latency_us=434.99181 ef=50
RESULT hnsw multi_entry_pool t=1 recall=0.96825 latency_us=465.79899 ef=50
RESULT hnsw edge_omp t=1 recall=0.99915 latency_us=462.29714 ef=50
RESULT hnsw edge_static t=1 recall=0.99915 latency_us=626.26591 ef=50
RESULT hnsw layer0_omp t=1 recall=0.99995 latency_us=36407.30981 ef=50
RESULT hnsw layer0_static t=1 recall=0.99995 latency_us=38515.83004 ef=50
RESULT hnsw multi_entry_omp t=4 recall=1.00000 latency_us=386.28366 ef=50
RESULT hnsw multi_entry_static t=4 recall=1.00000 latency_us=539.05049 ef=50
RESULT hnsw multi_entry_dynamic t=4 recall=1.00000 latency_us=598.87111 ef=50
RESULT hnsw multi_entry_pool t=4 recall=1.00000 latency_us=705.85761 ef=50
RESULT hnsw edge_omp t=4 recall=0.99915 latency_us=386.99130 ef=50
RESULT hnsw edge_static t=4 recall=0.99915 latency_us=536.11888 ef=50
RESULT hnsw layer0_omp t=4 recall=0.99995 latency_us=8348.42604 ef=50
RESULT hnsw layer0_static t=4 recall=0.99995 latency_us=11615.43207 ef=50
RESULT hnsw multi_entry_omp t=8 recall=1.00000 latency_us=411.18940 ef=50
RESULT hnsw multi_entry_static t=8 recall=1.00000 latency_us=1021.27941 ef=50
RESULT hnsw multi_entry_dynamic t=8 recall=1.00000 latency_us=882.26680 ef=50
RESULT hnsw multi_entry_pool t=8 recall=1.00000 latency_us=1198.60169 ef=50
RESULT hnsw edge_omp t=8 recall=0.99915 latency_us=391.61240 ef=50
RESULT hnsw edge_static t=8 recall=0.99915 latency_us=975.12576 ef=50
RESULT hnsw layer0_omp t=8 recall=0.99995 latency_us=3879.53250 ef=50
RESULT hnsw layer0_static t=8 recall=0.99995 latency_us=8109.59130 ef=50
RESULT hnsw multi_entry_omp t=16 recall=1.00000 latency_us=1033.24842 ef=50
RESULT hnsw multi_entry_static t=16 recall=1.00000 latency_us=1813.40492 ef=50
RESULT hnsw multi_entry_dynamic t=16 recall=1.00000 latency_us=1544.75246 ef=50
RESULT hnsw multi_entry_pool t=16 recall=1.00000 latency_us=2517.35081 ef=50
RESULT hnsw edge_omp t=16 recall=0.99915 latency_us=573.66247 ef=50
RESULT hnsw edge_static t=16 recall=0.99915 latency_us=1713.45868 ef=50
RESULT hnsw layer0_omp t=16 recall=0.99995 latency_us=6043.12429 ef=50
RESULT hnsw layer0_static t=16 recall=0.99995 latency_us=6910.94941 ef=50
RESULT hnsw_ivf_nested omp t=1 recall=0.97770 latency_us=1456.09915 ef=50,nprobe=8
RESULT hnsw_ivf_nested static t=1 recall=0.97770 latency_us=1449.44933 ef=50,nprobe=8
RESULT hnsw_ivf_nested omp t=4 recall=0.97770 latency_us=556.94949 ef=50,nprobe=8
RESULT hnsw_ivf_nested static t=4 recall=0.97770 latency_us=1456.83060 ef=50,nprobe=8
RESULT hnsw_ivf_nested omp t=8 recall=0.97770 latency_us=305.19785 ef=50,nprobe=8
RESULT hnsw_ivf_nested static t=8 recall=0.97770 latency_us=1465.21267 ef=50,nprobe=8
RESULT hnsw_ivf_nested omp t=16 recall=0.97770 latency_us=451.26000 ef=50,nprobe=8
RESULT hnsw_ivf_nested static t=16 recall=0.97770 latency_us=1473.95446 ef=50,nprobe=8
